headline,neg,neu,pos,ticker,date
Bäckström S03 1080p AMZN WEB-DL H264-playWEB,0.03929544985294342,0.01811915636062622,0.9425854682922363,AMZN,2025-07-16
Death and Compromise S01 720p AMZN WEB-DL H264-THR,0.021762387827038765,0.11761215329170227,0.8606253862380981,AMZN,2025-07-16
Wylde Pak S01E05 720p AMZN WEB-DL H264-NTb,0.04384085163474083,0.022138290107250214,0.9340208768844604,AMZN,2025-07-16
Megha 2024 1080p AMZN WEB-DL H264-PrimeFix,0.043083950877189636,0.01635492406785488,0.9405611157417297,AMZN,2025-07-16
The Door 2025 1080p AMZN WEB-DL H264-PrimeFix,0.05843893066048622,0.013774503022432327,0.9277865290641785,AMZN,2025-07-16
Inbetweening 2024 1080p AMZN WEB-DL H264-vase,0.04804478958249092,0.017004892230033875,0.9349502921104431,AMZN,2025-07-16
Murder By Medic S04 720p AMZN WEB-DL H264-RAWR,0.04896528646349907,0.017802659422159195,0.9332320094108582,AMZN,2025-07-16
Crime Beat S06E25 720p AMZN WEB-DL H264-NTb,0.1206321269273758,0.016661865636706352,0.8627060055732727,AMZN,2025-07-16
Menem S01 080p AMZN WEB-DL H264-playWEB,0.043359119445085526,0.016734685748815536,0.9399061799049377,AMZN,2025-07-16
The Other 2025 1080p AMZN WEB-DL H264-FiZ,0.04740297794342041,0.013523763045668602,0.9390732645988464,AMZN,2025-07-16
Yorkshire Air 999 S02E07 1080p AMZN WEB-DL H264-RAWR,0.046611201018095016,0.01660657674074173,0.93678218126297,AMZN,2025-07-16
Snapped S35E14 720p AMZN WEB-DL H264-RAWR,0.04746261611580849,0.01864255964756012,0.9338947534561157,AMZN,2025-07-16
Murder By Medic S04E07 1080p AMZN WEB-DL H264-RAWR,0.05689075589179993,0.01378265768289566,0.9293265342712402,AMZN,2025-07-16
Next Gen NYC S01E06 1080p AMZN WEB-DL H264-RAWR,0.0438074916601181,0.01785450242459774,0.9383379220962524,AMZN,2025-07-16
Murder By Medic S04E09 1080p AMZN WEB-DL H264-RAWR,0.0553281232714653,0.01407973188906908,0.9305921792984009,AMZN,2025-07-16
Beyond The Gates S01E86 1080p AMZN WEB-DL H264-Kitsune,0.06764668226242065,0.014383096247911453,0.9179701805114746,AMZN,2025-07-16
Oxy Morons 2025 1080p AMZN WEB-DL EAC3-MAD,0.03751485422253609,0.018560286611318588,0.9439248442649841,AMZN,2025-07-16
Beyond The Gates S01E87 1080p AMZN WEB-DL H264-Kitsune,0.06808537244796753,0.014557689428329468,0.9173569083213806,AMZN,2025-07-16
Wylde Pak S01E02 720p AMZN WEB-DL H264-NTb,0.044671814888715744,0.021744731813669205,0.9335834980010986,AMZN,2025-07-16
My Love Album 2022 720p AMZN WEB-DL H264-BiOMA,0.06003419682383537,0.014135453850030899,0.9258303642272949,AMZN,2025-07-16
Wylde Pak S01E03 1080p AMZN WEB-DL H264-NTb,0.044727541506290436,0.02114209532737732,0.9341303110122681,AMZN,2025-07-16
Wylde Pak S01E01 1080p AMZN WEB-DL H264-NTb,0.046840518712997437,0.02024492435157299,0.9329145550727844,AMZN,2025-07-16
Beyond the Gates S01E75 1080p AMZN WEB-DL H264-Kitsune,0.06710387021303177,0.01462407037615776,0.918272078037262,AMZN,2025-07-16
Meta announces Oakley smart glasses,0.10631340742111206,0.015155171975493431,0.8785313963890076,META,2025-07-16
Meta is making all Facebook videos reels,0.021784748882055283,0.0466746911406517,0.9315404891967773,META,2025-07-16
What Meta and Anthropic really won in court,0.06072522699832916,0.016782686114311218,0.9224920868873596,META,2025-07-16
Zoom’s new Meta Quest app encourages taking video calls in VR,0.09467367082834244,0.01580803282558918,0.8895183205604553,META,2025-07-16
A week in Xbox VR with Microsoft and Meta’s new $399 headset,0.2681748569011688,0.011973545886576176,0.7198516130447388,META,2025-07-16
What Lt. Col. Boz and Big Tech's Enlisted Execs Will Do in the Army,0.04526783153414726,0.01597890630364418,0.9387532472610474,META,2025-07-16
OpenAI Leadership Responds to Meta Offers: 'Someone Has Broken Into Our Home',0.11381350457668304,0.49939480423927307,0.38679176568984985,META,2025-07-16
OpenAI Hits Pause on Its Meta Killer,0.03572636842727661,0.07518555968999863,0.8890880346298218,META,2025-07-16
Trump Kills Trade Talks With Canada After It Hits U.S. With Digital Services Tax,0.023465877398848534,0.8723064064979553,0.10422763228416443,META,2025-07-16
The $14 Billion AI Google Killer,0.06248224154114723,0.023214049637317657,0.9143037796020508,META,2025-07-16
"Meta held talks to buy Thinking Machines, Perplexity, and Safe Superintelligence",0.2550579011440277,0.00903381034731865,0.7359082698822021,META,2025-07-16
The Meta Quest 3S is down to its lowest price ever for Prime Day,0.008430732414126396,0.9639458060264587,0.027623580768704414,META,2025-07-16
Facebook rolls out passkey support to fight phishing attacks,0.4554571211338043,0.01614905521273613,0.5283938646316528,META,2025-07-16
The Hidden Cost of OpenAI’s Genius,0.04800749570131302,0.04527285322546959,0.9067196249961853,META,2025-07-16
"Facebook is starting to feed its AI with private, unpublished photos",0.054866354912519455,0.014187864027917385,0.9309457540512085,META,2025-07-16
Remedy is in control,0.1425124704837799,0.021649044007062912,0.8358384966850281,META,2025-07-16
Meta’s AI copyright win comes with a warning about fair use,0.46384966373443604,0.04024156183004379,0.49590882658958435,META,2025-07-16
A Republican state attorney general is formally investigating why AI chatbots don’t like Donald Trump,0.021483607590198517,0.7841619253158569,0.19435445964336395,META,2025-07-16
Inside the courthouse reshaping the future of the internet,0.1759425848722458,0.024310942739248276,0.7997464537620544,META,2025-07-16
Meta Is Building Massive Gigawatt Data Centers as It Pours Billions Into AI,0.12901419401168823,0.010981793515384197,0.8600040078163147,META,2025-07-16
Mark Zuckerberg Wants to Win AI by Copying Everyone Smarter Than Him,0.11033803224563599,0.016978425905108452,0.872683584690094,META,2025-07-16
House staffers can’t have WhatsApp on their devices,0.02887115068733692,0.3907886743545532,0.5803401470184326,META,2025-07-16
Oakley Meta HSTN glasses vs. Ray-Ban Meta Smart Glasses: More than meets the eye,0.1992621123790741,0.010006595402956009,0.7907312512397766,META,2025-07-16
"Batman Fans Get Ready, the Meta Quest 3S Bundle Just Hit Its Lowest Price Ever on Amazon",0.01402177195996046,0.9088179469108582,0.07716033607721329,META,2025-07-16
Instagram wrongly accuses some users of breaching child sex abuse rules,0.011578675359487534,0.9303452968597412,0.05807601660490036,META,2025-07-16
Zuckerberg Was Wrong About the Metaverse. Can We Really Trust Him With Superintelligent AI?,0.07853179425001144,0.021844735369086266,0.899623453617096,META,2025-07-16
Did AI companies win a fight with authors? Technically,0.0598369762301445,0.16040955483913422,0.7797534465789795,META,2025-07-16
"Meta’s Quest 3S Xbox Edition Is a Great Value, but There’s Just One Big Tradeoff",0.1594938039779663,0.0147633645683527,0.825742781162262,META,2025-07-16
Google’s carbon emissions just went up again,0.22077414393424988,0.04820412024855614,0.7310217022895813,META,2025-07-16
"The Meta Quest 3S Xbox Edition is already sold out at Meta, but one retailer still has stock",0.14563773572444916,0.09076610952615738,0.7635961771011353,META,2025-07-16
OpenAI Is Trying to Reset,0.08520277589559555,0.08157190680503845,0.8332253694534302,META,2025-07-16
WhatsApp gives users 'Message Summaries' for when those texts pile up,0.02050725556910038,0.04000365734100342,0.9394891262054443,META,2025-07-16
This could be our first look at the next Ray-Ban Meta smart glasses,0.1352076381444931,0.008235431276261806,0.8565569519996643,META,2025-07-16
Meta's next-gen Ray-Ban 'Hypernova' glasses render leaks with gesture bracelet,0.06197090819478035,0.018388798460364342,0.9196403622627258,META,2025-07-16
Meta Offered Apple AI Executive Over $200 Million to Leave,0.1358480453491211,0.009283773601055145,0.8548682332038879,META,2025-07-16
Xiaomi’s new AI glasses are already giving Ray-Ban Metas a serious beatdown,0.10101582109928131,0.48416635394096375,0.41481781005859375,META,2025-07-16
"Oakley and Meta's new smart glasses are built for athletes, and they look insane",0.13117194175720215,0.01055391225963831,0.8582741618156433,META,2025-07-16
"Seriously, What Is ‘Superintelligence’?",0.02690044790506363,0.05492304638028145,0.9181764721870422,META,2025-07-16
All eyes on Samsung’s thin new foldable,0.04782503843307495,0.03405502811074257,0.9181199073791504,META,2025-07-16
Meta's largest AI competitors are fighting for users inside its most popular chatbot app: WhatsApp,0.022808339446783066,0.7475900053977966,0.22960171103477478,META,2025-07-16
Welcome to Silicon Valley's winner-take-all era,0.19473318755626678,0.01414311770349741,0.7911236882209778,META,2025-07-16
Silicon Valley Execs Join the Army as Officers (But Won’t Have to Attend Boot Camp),0.07444562017917633,0.019504157826304436,0.9060502052307129,META,2025-07-16
"Oh Great, the TikTok People Want to Strap AR Goggles on Your Face",0.05223969742655754,0.029876699671149254,0.917883574962616,META,2025-07-16
Meta Discussed Buying Perplexity Before Investing In Scale AI,0.050063107162714005,0.024645421653985977,0.9252914190292358,META,2025-07-16
Meta Oakley smart glasses are real. Here's what to expect from Friday's announcement,0.03973473981022835,0.02809491567313671,0.9321702718734741,META,2025-07-16
"The Xbox Meta Quest is the best value in VR, and you can buy it right now",0.07460378110408783,0.014733674004673958,0.9106625318527222,META,2025-07-16
"This is the best Meta Quest 3S Prime Day deal I've ever seen, and it even includes free games",0.4618545174598694,0.008870506659150124,0.5292749404907227,META,2025-07-16
You've got one more day to upgrade your Meta Quest 3 controllers for under $20 before Prime Day ends,0.20121681690216064,0.016765888780355453,0.7820172905921936,META,2025-07-16
"Meta and Google made big promises at AWE, but AR glasses' future is still messy",0.13502010703086853,0.01933569274842739,0.8456442356109619,META,2025-07-16
Preorder NOW to get Meta's Limited Edition Oakley smart glasses before everyone else,0.06318868696689606,0.01347778458148241,0.9233335256576538,META,2025-07-16
Meta Invests $3.5 Billion in World's Largest Eye-Wear Maker in AI Glasses Push,0.18935969471931458,0.007555447518825531,0.8030849099159241,META,2025-07-16
Tech execs are joining the Army — no grueling boot camp required,0.17055660486221313,0.046801190823316574,0.7826421856880188,META,2025-07-16
"Sam Altman rolled up to Sun Valley to some burning questions on Zuckerberg, Musk, and Trump",0.055973298847675323,0.04407535120844841,0.8999512791633606,META,2025-07-16
OpenAI Reportedly Shuts Down for a Week as Zuck Poaches Its Top Talent,0.015299322083592415,0.9135076403617859,0.07119309902191162,META,2025-07-16
The Best Gadgets of June 2025,0.12220192700624466,0.011841483414173126,0.8659566044807434,META,2025-07-16
Apple’s second-generation Vision Pro might launch this year,0.10178090631961823,0.011190834455192089,0.8870282769203186,META,2025-07-16
Former OpenAI board member said companies are going to start trying to poach Meta's new AI hires from day one,0.04096656292676926,0.30203479528427124,0.6569985747337341,META,2025-07-16
Alex Schultz talks about Meta Ray-Ban Glasses and its 'big breakthrough' with the SuperBowl,0.2894969582557678,0.008459726348519325,0.7020432949066162,META,2025-07-16
Is your chatbot judging you? How Big Tech is cracking down on 'preachy' AI.,0.023217307403683662,0.6171898245811462,0.35959282517433167,META,2025-07-16
"$300 billion, 500 million users, and no time to enjoy it: The sharks are circling OpenAI",0.031337492167949677,0.3055940866470337,0.6630684733390808,META,2025-07-16
"I worked at Amazon, Microsoft, and Meta after struggling to land internships. Here are my top tips for getting into Big Tech.",0.05152549967169762,0.03425998613238335,0.914214551448822,META,2025-07-16
Scale AI has a data security problem,0.03050079569220543,0.4942420423030853,0.47525715827941895,META,2025-07-16
A SoftBank-backed founder says startups and public companies need 'fundamentally different people',0.05814934894442558,0.03312060236930847,0.9087300300598145,META,2025-07-16
Meta's finance chief says Mark Zuckerberg is 'world-class' at giving feedback,0.45467883348464966,0.010878043249249458,0.5344431400299072,META,2025-07-16
Why Mark Zuckerberg is making a $14 billion bet on an AI startup,0.02686760015785694,0.07263682782649994,0.9004955887794495,META,2025-07-16
"Zuck is building Meta data centers in tents now, part of a mad dash to catch up in AI",0.08513838797807693,0.01482438575476408,0.9000372290611267,META,2025-07-16
Threads Gets Direct Messages,0.055013738572597504,0.02847975306212902,0.9165064692497253,META,2025-07-16
T-minus 12 hours until your face hates you for not buying this $20 Meta Quest face pad Prime Day deal,0.026792407035827637,0.11394502222537994,0.8592626452445984,META,2025-07-16
"Ray-Ban Metas aren't on sale for Prime Day, but these great accessories are under $25 until Friday",0.04118609428405762,0.021374328061938286,0.9374396204948425,META,2025-07-16
Meet the people Zuck hired for his AI superintelligence team,0.053192246705293655,0.016169501468539238,0.930638313293457,META,2025-07-16
"Meta Scores AI Fair Use Court Victory, but Judge Warns Such Wins Won't Always Be the Case",0.23161986470222473,0.3674282729625702,0.4009518623352051,META,2025-07-16
Meta announces Xbox-branded Quest 3S that supports cloud gaming,0.176960751414299,0.011183848604559898,0.8118553757667542,META,2025-07-16
I'm buying this 67%-off Ray-Ban Meta cable to solve my battery problems,0.10059554129838943,0.01308895368129015,0.8863155245780945,META,2025-07-16
Facebook Now Supports Passkeys,0.07300080358982086,0.0140255531296134,0.9129736423492432,META,2025-07-16
Apple Smart Glasses: Everything We Know About Apple's Answer to Meta Ray-Bans,0.03695756196975708,0.018783777952194214,0.9442586898803711,META,2025-07-16
Apple Surveys Vision Pro Users About Competing Headsets and Smart Glasses,0.12802046537399292,0.011800169013440609,0.8601794242858887,META,2025-07-16
An OpenAI researcher who jumped ship to Meta says he didn't get a $100 million signing bonus,0.09147623181343079,0.03899331018328667,0.869530439376831,META,2025-07-16
Michael Dell said Meta's AI hiring spree could raise questions of fairness among employees,0.027927344664931297,0.8913383483886719,0.08073435723781586,META,2025-07-16
Meta Beats Copyright Suit From Authors Over AI Training on Books,0.0328591950237751,0.9063131809234619,0.060827694833278656,META,2025-07-16
Iran is going offline to prevent purported Israeli cyberattacks,0.1251867413520813,0.09459121525287628,0.7802220582962036,META,2025-07-16
Canada drops Big Tech tax to appease Trump,0.052160922437906265,0.679467499256134,0.2683716416358948,META,2025-07-16
The ‘OpenAI Files’ will help you understand how Sam Altman’s company works,0.11715301126241684,0.010682637803256512,0.8721643686294556,META,2025-07-16
OpenAI awarded $200 million US defense contract,0.7558937072753906,0.014985715039074421,0.22912056744098663,META,2025-07-16
Facebook Now Supports Passkeys for Passwordless Login on iPhone and iPad,0.10285936295986176,0.010237420909106731,0.8869031667709351,META,2025-07-16
"Meta to Put Ads on WhatsApp, Offer Paid Subscriptions",0.0401315875351429,0.01527060940861702,0.9445978403091431,META,2025-07-16
Meta Takes Minority Stake in Maker of Ray-Ban Glasses,0.04395277053117752,0.01684471406042576,0.9392024874687195,META,2025-07-16
WhatsApp Now Summarizes Your Unread Messages Using AI,0.02171497605741024,0.040891118347644806,0.9373939037322998,META,2025-07-16
"Meta's Scale AI deal has clients like Google halting projects, contractors scrambling, and one investor bailing out",0.010502803139388561,0.9472651481628418,0.042231958359479904,META,2025-07-16
"News Weekly: Early Pixel 12 leaks, OnePlus might be breaking up with Hasselblad, new Oakley+Meta smart glasses, and more",0.04512253776192665,0.0685771182179451,0.8863003849983215,META,2025-07-16
"Leaked docs reveal Meta is training its chatbots to message you first, remember your chats, and keep you talking",0.05062954127788544,0.028284750878810883,0.921085774898529,META,2025-07-16
Meta's Massive AI Data Center Is Stressing Out a Louisiana Community,0.07158466428518295,0.7712877988815308,0.15712755918502808,META,2025-07-16
I couldn't believe how much a VR golf club helped my score (and my swing),0.4063585102558136,0.016995009034872055,0.5766464471817017,META,2025-07-16
"In Silicon Valley, it is the summer of comp FOMO as Meta and OpenAI offer tens of millions of dollars to lure top AI talent",0.11222730576992035,0.013653899542987347,0.8741188049316406,META,2025-07-16
A judge just handed Meta a big AI copyright victory. He said lawyers for the other side fumbled the case.,0.2404617816209793,0.056751593947410583,0.7027866244316101,META,2025-07-16
Do People Actually Want Smart Glasses Now?,0.03752615302801132,0.05925756320357323,0.9032163023948669,META,2025-07-16
AI Videos of Black Women Depicted as Primates Are Going Viral,0.021787447854876518,0.11078722029924393,0.8674253821372986,META,2025-07-16
"DMs have finally arrived on Threads. No, they're not encrypted.",0.0626441240310669,0.025502502918243408,0.9118533730506897,META,2025-07-16
"Anduril CEO Palmer Luckey's new digital banking startup set to be valued at $2 billion, sources say",0.13884933292865753,0.008810565806925297,0.852340042591095,META,2025-07-16
DOJ paves the way for a legal war on fact-checking,0.11001370847225189,0.0910092443227768,0.7989770770072937,META,2025-07-16
DOJ Supports RFK Jr.’s Anti-Vax Group in Lawsuit Against News Outlets,0.1130884513258934,0.8122041821479797,0.07470738887786865,META,2025-07-16
